latitude,longitude,risk_label,safety_score,min_distance_to_geofence,inside_any_geofence,closest_geofence_risk_score
16.402182290439118,80.23301825250319,Safe,100,11.86861076821873,1,20
16.287934265417295,80.17452227334252,Very High,20,2.2873037514826073,1,20
16.303215389874328,80.22437114791185,Very High,20,4.4003196125074675,1,20
16.301679700036974,80.09016799473463,Safe,100,9.955009096684961,1,20
16.386035619508586,80.18197840276281,Safe,100,8.822845375164626,1,20
16.272522913458765,80.1851360678537,Very High,20,3.805367815876086,1,20
16.31473177343777,80.21828577361919,Very High,20,3.8389972113222743,1,20
16.25801489382453,80.26105182261765,Safe,100,9.908442929462685,1,20
16.30182732047647,80.10886907957357,Safe,100,7.961959635445372,1,20
16.355612365236944,80.27209183321582,Safe,100,10.924891563515942,1,20
16.312024300076956,80.16900312782117,Very High,20,1.6366039247181543,1,20
16.233868487999203,80.26102225835685,Safe,100,11.593643648191092,1,20
16.364656402650436,80.25965870513129,Safe,100,10.388448228467736,1,20
16.22239310434528,80.15031307217204,Safe,100,10.013987864621477,1,20
16.366536102936685,80.20971245984175,Safe,100,7.225773424212033,1,20
16.247105148839353,80.24403100713002,Safe,100,9.269992174321398,1,20
16.248108650371922,80.27950209637838,Safe,100,12.160838894700486,1,20
16.301837962081965,80.21896753643401,Very High,20,3.844752641394708,1,20
16.227455686787582,80.17973128672031,Safe,100,8.81979596522936,1,20
16.225127196082923,80.13418045210854,Safe,100,10.476878129682992,1,20
16.246250823917755,80.09083274188069,Safe,100,11.941245153582795,1,20
16.287448486576153,80.1286036008303,Safe,100,6.217707533840269,1,20
16.245012077617965,80.23042200622083,Safe,100,8.50584561010025,1,20
16.378732648565748,80.19248857886178,Safe,100,8.06944854332299,1,20
16.353111751889838,80.17979832866591,Safe,100,5.174260970691005,1,20
16.306416144424237,80.10702159330434,Safe,100,8.140638105732382,1,20
16.380974241214584,80.22728010423876,Safe,100,9.49903165803566,1,20
16.38275381314446,80.16500921952242,Safe,100,8.679075824055131,1,20
16.291246307847572,80.12854863919375,Safe,100,6.0908190981591215,1,20
16.337222109354826,80.23441624547678,Safe,100,6.424434461801442,1,20
16.309179820331547,80.26757682782949,Safe,100,8.998346092157167,1,20
16.2502229302683,80.1156615412855,Safe,100,9.568682987940516,1,20
16.230773482070816,80.14702057534527,Safe,100,9.288429336133435,1,20
16.24945803509947,80.1362960805053,Safe,100,8.104596574324866,1,20
16.270602296030845,80.22220823236525,Safe,100,5.775508223271366,1,20
16.321396967496923,80.25071174218628,Safe,100,7.377318771270108,1,20
16.387085933691,80.24063371315742,Safe,100,10.831469986692012,1,20
16.337276478907068,80.25220832739957,Safe,100,8.10141078614305,1,20
16.212976436585933,80.18065238192992,Safe,100,10.425416366006804,1,20
16.329432897034213,80.21978826278907,Very High,20,4.642401767027214,1,20
16.234142178415333,80.26283144562545,Safe,100,11.711619094032647,1,20
16.24591262119424,80.22064980435354,Safe,100,7.847348020788461,1,20
16.351619746641703,80.24453689726029,Safe,100,8.22490277507472,1,20
16.324307878203324,80.19137713970859,Very High,20,2.1392494465803247,1,20
16.370852160413513,80.13310985344901,Safe,100,8.920020347649533,1,20
16.339377621888612,80.20638234431696,Very High,20,4.389786176572683,1,20
16.379038892625513,80.11096452118753,Safe,100,11.147837129249416,1,20
16.383002577482976,80.23224293319156,Safe,100,9.962833670076652,1,20
16.23170306507551,80.18221252691394,Safe,100,8.340086526247516,1,20
16.324378979263788,80.18858464408997,Very High,20,2.045109399211659,1,20
16.387008772812898,80.16908422990785,Safe,100,9.057834347933898,1,20
16.3757397615713,80.18470677240045,Safe,100,7.678338611974399,1,20
16.22290660382702,80.17065723786568,Safe,100,9.414628482040076,1,20
16.404037665303047,80.12978187823661,Safe,100,12.237350539812967,1,20
16.23507388359384,80.24356321904365,Safe,100,10.237707684127354,1,20
16.320354695748417,80.13455720044762,Safe,100,5.41880306011603,1,20
16.299838736343556,80.18191027940973,Very High,20,0.7772204445178864,1,20
16.377997511298773,80.19642116275378,Safe,100,8.050596607358427,1,20
16.218365902114513,80.2753845812684,Safe,100,13.896028395312577,1,20
16.274426229687464,80.13965381985489,Safe,100,5.880404686558433,1,20
16.2356077409288,80.1902445052107,Safe,100,7.939776824530189,1,20
16.24763943673897,80.23241010638154,Safe,100,8.402749073648158,1,20
16.269928581725935,80.17233499919288,Very High,20,4.252985111220278,1,20
16.298339310341174,80.2666569877223,Safe,100,8.944643824746546,1,20
16.351076519924014,80.19653139963515,Safe,100,5.132470336857604,1,20
16.32646500446164,80.19925743481959,Very High,20,2.780310041142767,1,20
16.259384876994265,80.19413610994492,Safe,100,5.3868303089565295,1,20
16.368673856523856,80.10125023602299,Safe,100,11.141829012190904,1,20
16.37999631673066,80.13851203631268,Safe,100,9.447954601345566,1,20
16.226916769147987,80.25531645789754,Safe,100,11.7387301093015,1,20
16.374034891100706,80.14456399289793,Safe,100,8.55239861857299,1,20
16.38400761398476,80.17992497111602,Safe,100,8.603754305971727,1,20
16.357667762105628,80.27629517621106,Safe,100,11.427653232406794,1,20
16.24707954635024,80.18546184591939,Safe,100,6.633506607253691,1,20
16.265752934442244,80.11425865271599,Safe,100,8.662145444825903,1,20
16.371332582568606,80.26174722163464,Safe,100,11.032590586782257,1,20
16.280913916173528,80.10778812246346,Safe,100,8.554154192090385,1,20
16.370124103535826,80.22414646161931,Safe,100,8.290562803180627,1,20
16.21437108625743,80.27703683930085,Safe,100,14.336094440278083,1,20
16.385020723002576,80.16319760803509,Safe,100,8.969119727083969,1,20
16.33974891646324,80.26161108012559,Safe,100,9.129114002943595,1,20
16.358720984096692,80.12675526937578,Safe,100,8.358605364733714,1,20
16.287874009490004,80.13554286186283,Safe,100,5.51010683161153,1,20
16.28260159481745,80.2167123505197,Very High,20,4.460611225576723,1,20
16.317814549337882,80.15283457494802,Very High,20,3.4782068629514917,1,20
16.330947664496435,80.1971045445324,Very High,20,3.0724213948614914,1,20
16.402328836680553,80.22234763136677,Safe,100,11.42048277143585,1,20
16.255393966896655,80.19495400091685,Safe,100,5.839004553698895,1,20
16.350312948324515,80.11419986014442,Safe,100,8.82547758869072,1,20
16.39642082819217,80.10558830696507,Safe,100,12.972344035311519,1,20
16.304552439296383,80.20279754131292,Very High,20,2.0944822127294684,1,20
16.306299130820054,80.17744924978402,Very High,20,0.6259924163407706,1,20
16.25880701688506,80.20286399461145,Safe,100,5.720218791071747,1,20
16.209931892934467,80.11399262890237,Safe,100,13.05821761330704,1,20
16.313803746298827,80.20971809452594,Very High,20,2.927900204511973,1,20
16.219311654600354,80.13824009881215,Safe,100,10.84243525772019,1,20
16.34912699471703,80.28114828811863,Safe,100,11.457728712471814,1,20
16.239977699183065,80.19599600178543,Safe,100,7.541932131487519,1,20
16.38767976165299,80.22810371592038,Safe,100,10.19486733474015,1,20
16.350297430262774,80.15559751594289,Safe,100,5.678027683813838,1,20
16.359644963357752,80.10312090166191,Safe,100,10.385532958369959,1,20
16.394131493446658,80.20826840006208,Safe,100,10.080347057093467,1,20
16.295281521224283,80.09192469336753,Safe,100,9.83433021202526,1,20
16.367710370793755,80.16197441786592,Safe,100,7.15551379092617,1,20
16.238582033478327,80.09181523432075,Safe,100,12.358342236834751,1,20
16.37956470379651,80.14946336941307,Safe,100,8.87021105264843,1,20
16.208660915684785,80.11108367772577,Safe,100,13.351779045618672,1,20
16.226369961204274,80.22805989077769,Safe,100,10.12983538370478,1,20
16.379681164700223,80.15312735587204,Safe,100,8.730433232948926,1,20
16.320730528173236,80.17724792468312,Very High,20,1.68852823915748,1,20
16.344676580374752,80.19777106980187,Very High,20,4.496299537089547,1,20
16.256015205809202,80.27298805625477,Safe,100,11.108730538622538,1,20
16.377499160924952,80.25951063677337,Safe,100,11.318287078935471,1,20
16.27820806934452,80.10384050556304,Safe,100,9.053128838739033,1,20
16.332712165442455,80.26037413196556,Safe,100,8.71870578412393,1,20
16.21779521534362,80.2099125920445,Safe,100,10.285832326229142,1,20
16.32333193551826,80.1238405828565,Safe,100,6.609362699401889,1,20
16.364329369379632,80.28088803977163,Safe,100,12.226987614342992,1,20
16.249739952594428,80.14601942754243,Safe,100,7.4799475498385135,1,20
16.220376929152266,80.09351690573139,Safe,100,13.564158512774737,1,20
16.390014263388153,80.22490828792874,Safe,100,10.272961233197918,1,20
16.26207759263679,80.16390595501122,Safe,100,5.376265250104127,1,20
16.394319185448364,80.1865449761859,Safe,100,9.748959019283898,1,20
16.280198232776286,80.12896143109951,Safe,100,6.505246932834059,1,20
16.267532290548434,80.18169561549573,Very High,20,4.358615689740987,1,20
16.296077654718,80.08831446838096,Safe,100,10.205883492532344,1,20
16.275721630796756,80.17588834641884,Very High,20,3.534301058547471,1,20
16.369086147897423,80.15893799146501,Safe,100,7.408098018515846,1,20
16.35706565760782,80.20516984013062,Safe,100,6.0671778309791495,1,20
16.265391733079507,80.1761331213024,Very High,20,4.656529223634219,1,20
16.28142994268517,80.14264580262252,Safe,100,5.169353075670473,1,20
16.229383322527788,80.18821682308261,Safe,100,8.613227240832437,1,20
16.231998009101908,80.2484658127021,Safe,100,10.834331354192386,1,20
16.346631687144143,80.2249542091519,Safe,100,6.282758375366238,1,20
16.3735879869408,80.17530209032891,Safe,100,7.4864054308357435,1,20
16.28768073590186,80.23872650383929,Safe,100,6.2821788345711465,1,20
16.34926032952134,80.24435825364559,Safe,100,8.052871933604886,1,20
16.313339802927306,80.26254390080241,Safe,100,8.48907780069256,1,20
16.316005960861435,80.13809945631233,Very High,20,4.9335097156416765,1,20
16.32847883619003,80.19769813185718,Very High,20,2.868008607674062,1,20
16.361672109719397,80.1742487153084,Safe,100,6.188453350903219,1,20
16.224552713651537,80.15501466579887,Safe,100,9.620431346543421,1,20
16.217054146727236,80.15953198221668,Safe,100,10.28598092754251,1,20
16.380473488675772,80.08994373817981,Safe,100,12.904264344881994,1,20
16.242401223437554,80.19911729297681,Safe,100,7.346334214843116,1,20
16.35397930287069,80.19456783189722,Safe,100,5.39296404778167,1,20
16.3324212810559,80.20458124227501,Very High,20,3.652065709218709,1,20
16.38312186390239,80.27056921510957,Safe,100,12.606317912303686,1,20
16.404503225338697,80.0939736309873,Safe,100,14.460445385117584,1,20
16.230362921741044,80.11165640653334,Safe,100,11.425158367909434,1,20
16.357745577644216,80.22753039759293,Safe,100,7.381934822523406,1,20
16.30161152048634,80.11577829576595,Safe,100,7.228312531899068,1,20
16.24059449272176,80.27923459514099,Safe,100,12.605146261288843,1,20
16.34548766692463,80.1984209215882,Very High,20,4.604944540335915,1,20
16.28536932970152,80.27907616715491,Safe,100,10.49353509337644,1,20
16.261321188840462,80.27093180448468,Safe,100,10.627578615592192,1,20
16.32777569155099,80.19335626200485,Very High,20,2.577541835456553,1,20
16.306278397304744,80.17753032361041,Very High,20,0.6175331028617866,1,20
16.33484511443745,80.09697700552904,Safe,100,9.728987167989326,1,20
16.382648112061133,80.1858841082221,Safe,100,8.449544739654362,1,20
16.282268722805476,80.10710189581812,Safe,100,8.574251336472567,1,20
16.31700164153052,80.25209528573832,Safe,100,7.430590100866332,1,20
16.254994558197733,80.25803603684193,Safe,100,9.833016917222857,1,20
16.40295503382053,80.1988548082118,Safe,100,10.830978983521051,1,20
16.290614032646307,80.18934655159407,Very High,20,1.9015293558661392,1,20
16.35336891495159,80.12223839626662,Safe,100,8.329786495763665,1,20
16.344778878856378,80.26651854040469,Safe,100,9.83815267867271,1,20
16.262849266939302,80.18316251277079,Very High,20,4.876001127850187,1,20
16.315437932498153,80.13393490458564,Safe,100,5.357063563725227,1,20
16.306805482890827,80.26278966538437,Safe,100,8.483288234794244,1,20
16.207118908110886,80.2226678124163,Safe,100,11.843569795450477,1,20
16.34242223717288,80.2440034675926,Safe,100,7.5986605043268005,1,20
16.245899019726913,80.16111683177985,Safe,100,7.163402656139925,1,20
16.27261371964738,80.18832167906662,Very High,20,3.827929174202144,1,20
16.360250574730227,80.28310042452479,Safe,100,12.201105095199846,1,20
16.37696317536708,80.21038136911706,Safe,100,8.330164565547621,1,20
16.208928162700136,80.20787683759465,Safe,100,11.183805988122295,1,20
16.36794440632265,80.18042459270745,Safe,100,6.816975512045552,1,20
16.342318010637694,80.17006969064201,Very High,20,4.204660476396411,1,20
16.369082338753344,80.23297203429361,Safe,100,8.729777228094594,1,20
16.370944911166635,80.25806252897222,Safe,100,10.7085389929812,1,20
16.397219131306173,80.14138569899066,Safe,100,11.014064468543427,1,20
16.364053253753934,80.18312427565228,Safe,100,6.377418409699381,1,20
16.363232006489973,80.2092684180846,Safe,100,6.869725421390652,1,20
16.3949787596743,80.10786476059329,Safe,100,12.694072853795126,1,20
16.358118808742393,80.11098473016608,Safe,100,9.60395228925925,1,20
16.357200644733272,80.12526388537964,Safe,100,8.359734456371866,1,20
16.329432569402346,80.24803940377504,Safe,100,7.356611011914601,1,20
16.237782231417402,80.13033251001701,Safe,100,9.523208298665924,1,20
16.351829331940664,80.10191485857663,Safe,100,10.03013475506896,1,20
16.246393230424964,80.13363933432201,Safe,100,8.547817298815437,1,20
16.3913866987104,80.21876958237553,Safe,100,10.148778888898235,1,20
16.385363850182976,80.2093118765538,Safe,100,9.176799423944223,1,20
16.22777240841153,80.13090938950587,Safe,100,10.406662253644027,1,20
16.29199253835651,80.25316822611279,Safe,100,7.633973996278514,1,20
16.394241388157376,80.18902066585581,Safe,100,9.753276588703907,1,20
16.377956035395403,80.19715623608639,Safe,100,8.060073097326798,1,20
16.228329299566393,80.21045907228935,Safe,100,9.183988865749308,1,20
16.283064587982707,80.09985004218454,Safe,100,9.286134929839218,1,20
16.23105852352954,80.18369189553104,Safe,100,8.41105245223012,1,20
16.255567886690343,80.25916308189271,Safe,100,9.894074725416292,1,20
16.23971209126662,80.19541171371107,Safe,100,7.560073330830659,1,20
16.261554362927484,80.20964395922985,Safe,100,5.753804965918321,1,20
16.398204663379175,80.10242672421055,Safe,100,13.341138803748581,1,20
16.265813030246207,80.15040852462029,Safe,100,5.744067503319263,1,20
16.368202937101227,80.2829942885548,Safe,100,12.646499907487588,1,20
16.29090595321335,80.17550145374268,Very High,20,1.9434605569582624,1,20
16.4060793668146,80.24531749496265,Safe,100,12.880101080370167,1,20
16.217330759979664,80.18838995933358,Safe,100,9.952248541173997,1,20
16.35032877503244,80.17971541962835,Very High,20,4.866354970126558,1,20
16.36748519070355,80.27438018049138,Safe,100,11.83798620553873,1,20
16.25114126447075,80.20101237196758,Safe,100,6.460654685172502,1,20
16.271224592500385,80.1781672152354,Very High,20,3.982544390832557,1,20
16.335282424255524,80.1737733008905,Very High,20,3.336858950919501,1,20
16.296055320412254,80.19766803937812,Very High,20,1.9371068245220124,1,20
16.23262884834216,80.24678698307227,Safe,100,10.665892016401225,1,20
16.309922161602792,80.20006990887175,Very High,20,1.8252119381082692,1,20
16.375823630241232,80.2298310119039,Safe,100,9.150345355706042,1,20
16.299676086549493,80.27096361254304,Safe,100,9.388332138574732,1,20
16.370630213875835,80.2356733927074,Safe,100,9.042391309766474,1,20
16.207524823318934,80.17410196447354,Safe,100,11.071401952390536,1,20
16.32587036134167,80.17427220678468,Very High,20,2.3392494300921136,1,20
16.33645024908798,80.24141922409277,Safe,100,7.02919948948553,1,20
16.23628377003234,80.26108562385059,Safe,100,11.412543437508644,1,20
16.25651916899167,80.11613540475535,Safe,100,9.084443709717668,1,20
16.21480929217406,80.20396749181748,Safe,100,10.453243916137055,1,20
16.293349748722875,80.08957690125635,Safe,100,10.11219624767212,1,20
16.292942373398297,80.20640707949697,Very High,20,2.9020598787453658,1,20
16.314736877682623,80.16635008416647,Very High,20,2.0175993834352486,1,20
16.26563823268091,80.20893317182725,Safe,100,5.322805491800118,1,20
16.237816175558155,80.08509871528943,Safe,100,12.982373781074728,1,20
16.230498840193388,80.23137270451441,Safe,100,9.905862922594833,1,20
16.316720735474465,80.11609577356248,Safe,100,7.258014939323905,1,20
16.346989149144502,80.21871826127405,Safe,100,5.8612846364653555,1,20
16.294113775037097,80.18482974561782,Very High,20,1.4090149326609416,1,20
16.363049213108177,80.19082772049218,Safe,100,6.317024735460959,1,20
16.282038834958254,80.24331815619558,Safe,100,6.967926427534194,1,20
16.32480914075208,80.18956350080195,Very High,20,2.1216860227015446,1,20
16.289389889408874,80.24220303591231,Safe,100,6.574583061983734,1,20
16.316807538827074,80.12130803155206,Safe,100,6.710513429746044,1,20
16.33687481808836,80.25532393393789,Safe,100,8.386389030633662,1,20
16.30972771007358,80.22590070766437,Very High,20,4.558838511016863,1,20
16.37896413832229,80.10658740913624,Safe,100,11.470328590212194,1,20
16.304144882657614,80.18661256617862,Very High,20,0.4535440191895919,1,20
16.262825097583484,80.10424907284106,Safe,100,9.746341172316887,1,20
16.39036942311166,80.25575723587548,Safe,100,12.096585577463191,1,20
16.40532359601125,80.08845805220975,Safe,100,14.92180035161949,1,20
16.29803282044641,80.25155288285826,Safe,100,7.34771162742235,1,20
16.306189377726806,80.2268694938921,Very High,20,4.650168769380132,1,20
16.258255819397654,80.19547592819742,Safe,100,5.541299399264421,1,20
16.38169223690773,80.20016032590294,Safe,100,8.530611260794325,1,20
16.360821675740425,80.25918630456188,Safe,100,10.089013821466175,1,20
16.340702762184215,80.2424556505047,Safe,100,7.358330408440547,1,20
16.334688291105206,80.12567783680427,Safe,100,6.891805421782641,1,20
16.2139899598289,80.15836512714522,Safe,100,10.646967020581808,1,20
16.38670694566983,80.20378201869326,Safe,100,9.160864909815626,1,20
16.32329463682578,80.2754941511748,Safe,100,10.010252226406662,1,20
16.258118172036667,80.26329178132033,Safe,100,10.103384059098984,1,20
16.301828350095327,80.11563249429332,Safe,100,7.241977942507817,1,20
16.215067518555454,80.20289524836986,Safe,100,10.401558423263282,1,20
16.214897121696406,80.15052809826675,Safe,100,10.790812155677592,1,20
16.328703840732913,80.13725489679942,Safe,100,5.489195884720425,1,20
16.387636430758775,80.24354465718318,Safe,100,11.05962474499566,1,20
16.21152540632023,80.11838640338355,Safe,100,12.649692598283782,1,20
16.235527395478037,80.08449609101133,Safe,100,13.185577411304006,1,20
16.258421678467652,80.16304073345023,Safe,100,5.787447264946661,1,20
16.400386874413044,80.24276426356998,Safe,100,12.197480918048763,1,20
16.38621404484306,80.2688892823211,Safe,100,12.711162539460306,1,20
16.25997853058082,80.21086111731974,Safe,100,5.970237777471394,1,20
16.4000279034569,80.0963963429933,Safe,100,13.916535645101801,1,20
16.251762862993843,80.21528211758755,Safe,100,6.997837109365675,1,20
16.24184276635442,80.24458910925365,Safe,100,9.736905499352817,1,20
16.278170553082404,80.16304087620905,Very High,20,3.839139620236807,1,20
16.400025101726296,80.1718891947383,Safe,100,10.448453494252197,1,20
16.28050115201621,80.2498821977399,Safe,100,7.680194330681162,1,20
16.397133825916328,80.09992696080951,Safe,100,13.425781906826538,1,20
16.298465668837977,80.24343547976777,Safe,100,6.482887818355594,1,20
16.368247036945142,80.11913458897679,Safe,100,9.68063916546815,1,20
16.290194589845687,80.27363147497496,Safe,100,9.813887059702814,1,20
16.218372054919026,80.12783937492532,Safe,100,11.467906289862796,1,20
16.290006421010283,80.13602082865289,Safe,100,5.3765311824634034,1,20
16.333695368322502,80.25620250764403,Safe,100,8.338767196725499,1,20
16.32775218496176,80.25462715066294,Safe,100,7.96357980618115,1,20
16.291834710350038,80.248115577404,Safe,100,7.112244643545952,1,20
16.243412037207804,80.19688529013305,Safe,100,7.185146581497772,1,20
16.28904765584981,80.15538807409338,Very High,20,3.5674786024222582,1,20
16.399124321942402,80.27151691489689,Safe,100,13.936040363641276,1,20
16.289849164159,80.12514238435148,Safe,100,6.483604898628445,1,20
16.281615570034397,80.13188564248246,Safe,100,6.155597285947853,1,20
16.387790762240943,80.19828822374686,Safe,100,9.157604196184476,1,20
16.38551531090697,80.19938681827607,Safe,100,8.930372573202046,1,20
16.208706057295768,80.2146974537996,Safe,100,11.400245438693238,1,20
16.272509681060427,80.28069569041543,Safe,100,11.068550376153032,1,20
16.356558466172157,80.12233164321452,Safe,100,8.547619238692974,1,20
16.262431466212796,80.21156585485802,Safe,100,5.773405595058849,1,20
16.401116959529265,80.17117364803332,Safe,100,10.578111009452835,1,20
16.209854577491328,80.24519274216992,Safe,100,12.633959443450316,1,20
16.26311132724398,80.22666282803893,Safe,100,6.701699678891843,1,20
16.22020276917639,80.25455027143347,Safe,100,12.26183658050603,1,20
16.22633877643022,80.27358134466624,Safe,100,13.142255448641404,1,20
16.3454383016964,80.23745258561144,Safe,100,7.2074855323786835,1,20
16.33249880286519,80.21656603270763,Very High,20,4.564182260558114,1,20
16.255215759997146,80.25665077809028,Safe,100,9.698911087776425,1,20
16.241115479140614,80.15261224095887,Safe,100,7.994531972544458,1,20
16.215181076534254,80.2295934826242,Safe,100,11.312829191553961,1,20
16.354934685543704,80.20326337601873,Safe,100,5.771018225803508,1,20
16.27683575088587,80.11992437600416,Safe,100,7.535260385471619,1,20
16.378396487889354,80.17143116789204,Safe,100,8.072247990848672,1,20
16.330434250839545,80.24835967788393,Safe,100,7.427543218501851,1,20
16.236673911178087,80.08787060624451,Safe,100,12.821439830877136,1,20
16.40012567450008,80.17690759360373,Safe,100,10.410826553560364,1,20
16.23534491314967,80.266845578988,Safe,100,11.936494954169893,1,20
16.272007483307686,80.19952856075442,Very High,20,4.22864948306741,1,20
16.312957160900048,80.2338987667909,Safe,100,5.444545900356258,1,20
